ticker,start_date,end_date,period_months,cumulative_return,sp500_return,abnormal_return,sue,surprise,reported_eps,eps_estimate
PANW,2/21/24,4/21/24,2,0.0369,-0.0213,0.0582,2.3272,0.16,1.46,1.3
PANW,2/21/24,5/21/24,3,0.1637,0.0503,0.1134,2.3272,0.16,1.46,1.3
PANW,11/16/23,12/16/23,1,0.2412,0.0453,0.1958,3.1999,0.22,1.38,1.16
PANW,11/16/23,1/16/24,2,0.3411,0.0578,0.2833,3.1999,0.22,1.38,1.16
PANW,11/16/23,2/16/24,3,0.4799,0.1126,0.3673,3.1999,0.22,1.38,1.16
PANW,8/19/23,9/19/23,1,-0.0193,0.0112,-0.0305,2.3272,0.16,1.44,1.28
PANW,8/19/23,10/19/23,2,0.0512,-0.026,0.0771,2.3272,0.16,1.44,1.28
PANW,8/19/23,11/19/23,3,0.0282,0.0297,-0.0015,2.3272,0.16,1.44,1.28
PANW,5/24/23,6/24/23,1,0.1729,0.0486,0.1243,2.4727,0.17,1.1,0.93
PANW,5/24/23,7/24/23,2,0.17,0.0995,0.0705,2.4727,0.17,1.1,0.93
PANW,5/24/23,8/24/23,3,0.0936,0.0575,0.0361,2.4727,0.17,1.1,0.93
XOM,2/1/25,3/1/25,1,0.0489,-0.006,0.0549,0.7126,0.11,1.67,1.56
XOM,2/1/25,4/1/25,2,0.1215,-0.0587,0.1803,0.7126,0.11,1.67,1.56
XOM,2/1/25,5/1/25,3,0.1215,-0.0587,0.1803,0.7126,0.11,1.67,1.56
XOM,11/2/24,12/2/24,1,0.0018,0.0594,-0.0576,0.2591,0.04,1.92,1.88
XOM,11/2/24,1/2/25,2,-0.0878,0.0295,-0.1173,0.2591,0.04,1.92,1.88
XOM,11/2/24,2/2/25,3,-0.0919,0.0597,-0.1516,0.2591,0.04,1.92,1.88
XOM,8/3/24,9/3/24,1,0.0142,0.0671,-0.0529,0.8422,0.13,2.14,2.01
XOM,8/3/24,10/3/24,2,0.0766,0.1009,-0.0242,0.8422,0.13,2.14,2.01
XOM,8/3/24,11/3/24,3,0.0096,0.1071,-0.0975,0.8422,0.13,2.14,2.01
XOM,4/27/24,5/27/24,1,-0.0443,0.038,-0.0823,-0.9069,-0.14,2.06,2.2
XOM,4/27/24,6/27/24,2,-0.0318,0.0746,-0.1065,-0.9069,-0.14,2.06,2.2
XOM,4/27/24,7/27/24,3,-0.0113,0.0708,-0.0822,-0.9069,-0.14,2.06,2.2
XOM,2/3/24,3/3/24,1,0.0519,0.0412,0.0107,1.7491,0.27,2.48,2.21
XOM,2/3/24,4/3/24,2,0.1857,0.0578,0.1279,1.7491,0.27,2.48,2.21
XOM,2/3/24,5/3/24,3,0.1529,0.0413,0.1116,1.7491,0.27,2.48,2.21
XOM,10/28/23,11/28/23,1,-0.0097,0.0947,-0.1044,-0.6478,-0.1,2.27,2.37
XOM,10/28/23,12/28/23,2,-0.0451,0.1517,-0.1968,-0.6478,-0.1,2.27,2.37
XOM,10/28/23,1/28/24,3,-0.0183,0.1776,-0.1959,-0.6478,-0.1,2.27,2.37
XOM,7/29/23,8/29/23,1,0.0324,-0.0189,0.0512,-0.4535,-0.07,1.94,2.01
XOM,7/29/23,9/29/23,2,0.1054,-0.0629,0.1683,-0.4535,-0.07,1.94,2.01
XOM,7/29/23,10/29/23,3,-0.0077,-0.0997,0.0921,-0.4535,-0.07,1.94,2.01
XOM,4/29/23,5/29/23,1,-0.0766,0.0109,-0.0875,1.5548,0.24,2.83,2.59
XOM,4/29/23,6/29/23,2,-0.0614,0.0583,-0.1197,1.5548,0.24,2.83,2.59
XOM,4/29/23,7/29/23,3,-0.0838,0.1037,-0.1875,1.5548,0.24,2.83,2.59
IRBT,3/13/25,4/13/25,1,-0.3297,-0.0003,-0.3295,-0.636,-0.34,-2.06,-1.72
IRBT,3/13/25,5/13/25,2,-0.3297,-0.0003,-0.3295,-0.636,-0.34,-2.06,-1.72
IRBT,3/13/25,6/13/25,3,-0.3297,-0.0003,-0.3295,-0.636,-0.34,-2.06,-1.72
IRBT,11/7/24,12/7/24,1,0.2826,0.0161,0.2666,0.1684,0.09,0.03,-0.06
IRBT,11/7/24,1/7/25,2,0.7532,-0.0127,0.7659,0.1684,0.09,0.03,-0.06
IRBT,11/7/24,2/7/25,3,0.1004,0.0077,0.0927,0.1684,0.09,0.03,-0.06
IRBT,8/7/24,9/7/24,1,-0.2657,0.0183,-0.284,-0.3554,-0.19,-1.96,-1.77
IRBT,8/7/24,10/7/24,2,0,0.0733,-0.0733,-0.3554,-0.19,-1.96,-1.77
IRBT,8/7/24,11/7/24,3,-0.1488,0.1259,-0.2747,-0.3554,-0.19,-1.96,-1.77
IRBT,5/8/24,6/8/24,1,-0.164,0.0266,-0.1906,0.8979,0.48,-1.53,-2.01
IRBT,5/8/24,7/8/24,2,-0.2263,0.0709,-0.2973,0.8979,0.48,-1.53,-2.01
IRBT,5/8/24,8/8/24,3,-0.2868,0.0234,-0.3103,0.8979,0.48,-1.53,-2.01
IRBT,2/27/24,3/27/24,1,-0.2391,0.0366,-0.2758,0.5425,0.29,-1.82,-2.11
IRBT,2/27/24,4/27/24,2,-0.31,0.0071,-0.3171,0.5425,0.29,-1.82,-2.11
IRBT,2/27/24,5/27/24,3,-0.1205,0.049,-0.1695,0.5425,0.29,-1.82,-2.11
IRBT,11/8/23,12/8/23,1,0.3633,0.0608,0.3026,-2.1513,-1.15,-2.82,-1.67
IRBT,11/8/23,1/8/24,2,0.2967,0.0984,0.1983,-2.1513,-1.15,-2.82,-1.67
IRBT,11/8/23,2/8/24,3,-0.5481,0.1533,-0.7014,-2.1513,-1.15,-2.82,-1.67
IRBT,8/9/23,9/9/23,1,-0.0694,-0.0009,-0.0685,0.0935,0.05,-1.42,-1.47
IRBT,8/9/23,10/9/23,2,-0.0271,-0.0271,0,0.0935,0.05,-1.42,-1.47
IRBT,8/9/23,11/9/23,3,-0.2543,-0.0236,-0.2307,0.0935,0.05,-1.42,-1.47
SBFM,11/6/24,12/6/24,1,0.2279,0.0205,0.2075,-2.5122,-9.94,-0.94,9
SBFM,11/6/24,1/6/25,2,0.0882,0.0029,0.0853,-2.5122,-9.94,-0.94,9
SBFM,11/6/24,2/6/25,3,-0.0368,0.0214,-0.0582,-2.5122,-9.94,-0.94,9
SBFM,8/17/24,9/17/24,1,-0.0841,0.0062,-0.0903,-0.6419,-2.54,-9.94,-7.4
SBFM,8/17/24,10/17/24,2,-0.0291,0.0438,-0.073,-0.6419,-2.54,-9.94,-7.4
SBFM,8/17/24,11/17/24,3,-0.2411,0.0499,-0.291,-0.6419,-2.54,-9.94,-7.4
SBFM,5/21/24,6/21/24,1,-0.601,0.031,-0.632,-0.2426,-0.96,-2,-1.04
SBFM,5/21/24,7/21/24,2,-0.6334,0.0395,-0.6729,-0.2426,-0.96,-2,-1.04
SBFM,5/21/24,8/21/24,3,-0.8117,0.0615,-0.8732,-0.2426,-0.96,-2,-1.04
SBFM,3/29/24,4/29/24,1,-0.9198,-0.0232,-0.8966,-0.5055,-2,-5,-3
SBFM,3/29/24,5/29/24,2,-0.9407,0.0075,-0.9483,-0.5055,-2,-5,-3
SBFM,3/29/24,6/29/24,3,-0.9609,0.0456,-1.0065,-0.5055,-2,-5,-3
SBFM,11/14/23,12/14/23,1,-0.1241,0.0497,-0.1737,0.0051,0.02,-0.04,-0.06
SBFM,11/14/23,1/14/24,2,-0.073,0.0643,-0.1373,0.0051,0.02,-0.04,-0.06
SBFM,11/14/23,2/14/24,3,-0.781,0.1132,-0.8942,0.0051,0.02,-0.04,-0.06
ROOT,2/27/25,3/27/25,1,0.1019,-0.0427,0.1446,1.9438,1.74,1.3,-0.44
ROOT,2/27/25,4/27/25,2,-0.0486,-0.0531,0.0044,1.9438,1.74,1.3,-0.44
ROOT,2/27/25,5/27/25,3,-0.0486,-0.0531,0.0044,1.9438,1.74,1.3,-0.44
ROOT,10/31/24,11/30/24,1,0.4056,0.0552,0.3504,2.6029,2.33,1.35,-0.98
ROOT,10/31/24,12/31/24,2,0.0223,0.0298,-0.0075,2.6029,2.33,1.35,-0.98
ROOT,10/31/24,1/31/25,3,0.373,0.0574,0.3156,2.6029,2.33,1.35,-0.98
ROOT,8/8/24,9/8/24,1,-0.171,0.0138,-0.1848,0.9384,0.84,-0.52,-1.36
ROOT,8/8/24,10/8/24,2,-0.1855,0.0787,-0.2642,0.9384,0.84,-0.52,-1.36
ROOT,8/8/24,11/8/24,3,0.7757,0.1258,0.6499,0.9384,0.84,-0.52,-1.36
ROOT,5/1/24,6/1/24,1,-0.1057,0.0442,-0.15,2.3013,2.06,-0.42,-2.48
ROOT,5/1/24,7/1/24,2,-0.0945,0.0833,-0.1778,2.3013,2.06,-0.42,-2.48
ROOT,5/1/24,8/1/24,3,0.0157,0.0787,-0.063,2.3013,2.06,-0.42,-2.48
ROOT,2/22/24,3/22/24,1,2.1698,0.0295,2.1403,1.2847,1.15,-1.64,-2.79
ROOT,2/22/24,4/22/24,2,2.2117,-0.013,2.2246,1.2847,1.15,-1.64,-2.79
ROOT,2/22/24,5/22/24,3,2.5825,0.0465,2.536,1.2847,1.15,-1.64,-2.79
ROOT,11/2/23,12/2/23,1,0.0614,0.0562,0.0052,-0.4133,-0.37,-3.16,-2.79
ROOT,11/2/23,1/2/24,2,0.0533,0.0917,-0.0384,-0.4133,-0.37,-3.16,-2.79
ROOT,11/2/23,2/2/24,3,-0.1881,0.1419,-0.33,-0.4133,-0.37,-3.16,-2.79
ROOT,8/3/23,9/3/23,1,0.1695,0.0098,0.1597,0.5362,0.48,-2.55,-3.03
ROOT,8/3/23,10/3/23,2,-0.1615,-0.0531,-0.1084,0.5362,0.48,-2.55,-3.03
ROOT,8/3/23,11/3/23,3,-0.0149,-0.0237,0.0088,0.5362,0.48,-2.55,-3.03
ROOT,5/4/23,6/4/23,1,-0.0639,0.0371,-0.101,0.7932,0.71,-2.88,-3.59
ROOT,5/4/23,7/4/23,2,0.8947,0.0795,0.8152,0.7932,0.71,-2.88,-3.59
ROOT,5/4/23,8/4/23,3,0.8966,0.0869,0.8098,0.7932,0.71,-2.88,-3.59
IBM,1/30/25,2/28/25,1,-0.0062,-0.0127,0.0065,2.8475,0.17,3.92,3.75
IBM,1/30/25,3/30/25,2,-0.0394,-0.0739,0.0345,2.8475,0.17,3.92,3.75
IBM,1/30/25,4/30/25,3,-0.0144,-0.0651,0.0506,2.8475,0.17,3.92,3.75
IBM,10/24/24,11/24/24,1,0.0468,0.0284,0.0184,1.1725,0.07,2.3,2.23
IBM,10/24/24,12/24/24,2,0.0536,0.0419,0.0117,1.1725,0.07,2.3,2.23
IBM,10/24/24,1/24/25,3,0.0554,0.0535,0.0019,1.1725,0.07,2.3,2.23
IBM,7/25/24,8/25/24,1,0.0316,0.0325,-0.0009,3.8525,0.23,2.43,2.2
IBM,7/25/24,9/25/24,2,0.1638,0.0502,0.1136,3.8525,0.23,2.43,2.2
IBM,7/25/24,10/25/24,3,0.1293,0.0668,0.0625,3.8525,0.23,2.43,2.2
IBM,4/25/24,5/25/24,1,0.0326,0.0417,-0.009,1.34,0.08,1.68,1.6
IBM,4/25/24,6/25/24,2,0.043,0.0754,-0.0324,1.34,0.08,1.68,1.6
IBM,4/25/24,7/25/24,3,0.1601,0.0627,0.0974,1.34,0.08,1.68,1.6
IBM,1/25/24,2/25/24,1,0,0.0419,-0.042,1.5075,0.09,3.87,3.78
IBM,1/25/24,3/25/24,2,0.0165,0.0697,-0.0532,1.5075,0.09,3.87,3.78
IBM,1/25/24,4/25/24,3,-0.0905,0.0362,-0.1267,1.5075,0.09,3.87,3.78
IBM,10/26/23,11/26/23,1,0.1012,0.1086,-0.0075,1.1725,0.07,2.2,2.13
IBM,10/26/23,12/26/23,2,0.1582,0.1629,-0.0047,1.1725,0.07,2.2,2.13
IBM,10/26/23,1/26/24,3,0.33,0.1916,0.1383,1.1725,0.07,2.2,2.13
IBM,7/20/23,8/20/23,1,0.0295,-0.0347,0.0642,2.8475,0.17,2.18,2.01
IBM,7/20/23,9/20/23,2,0.0908,-0.0265,0.1173,2.8475,0.17,2.18,2.01
IBM,7/20/23,10/20/23,3,-0.0015,-0.0652,0.0638,2.8475,0.17,2.18,2.01
IBM,4/20/23,5/20/23,1,0.026,0.0156,0.0104,1.675,0.1,1.36,1.26
IBM,4/20/23,6/20/23,2,0.0961,0.0645,0.0316,1.675,0.1,1.36,1.26
IBM,4/20/23,7/20/23,3,0.1156,0.1011,0.0146,1.675,0.1,1.36,1.26
RUM,3/26/25,4/26/25,1,0,-0.0108,0.0108,-1.8071,-0.13,-0.25,-0.12
RUM,3/26/25,5/26/25,2,0,-0.0108,0.0108,-1.8071,-0.13,-0.25,-0.12
RUM,3/26/25,6/26/25,3,0,-0.0108,0.0108,-1.8071,-0.13,-0.25,-0.12
RUM,11/13/24,12/13/24,1,0.4044,0.0183,0.3861,-0.417,-0.03,-0.15,-0.12
RUM,11/13/24,1/13/25,2,0.8477,-0.0169,0.8646,-0.417,-0.03,-0.15,-0.12
RUM,11/13/24,2/13/25,3,0.912,0.0311,0.8809,-0.417,-0.03,-0.15,-0.12
RUM,8/13/24,9/13/24,1,-0.0562,0.0336,-0.0898,0.278,0.02,-0.13,-0.15
RUM,8/13/24,10/13/24,2,-0.1091,0.0692,-0.1783,0.278,0.02,-0.13,-0.15
RUM,8/13/24,11/13/24,3,0.0165,0.1016,-0.0851,0.278,0.02,-0.13,-0.15
RUM,5/15/24,6/15/24,1,-0.2248,0.0267,-0.2515,-0.278,-0.02,-0.21,-0.19
RUM,5/15/24,7/15/24,2,-0.011,0.0655,-0.0766,-0.278,-0.02,-0.21,-0.19
RUM,5/15/24,8/15/24,3,-0.1324,0.0495,-0.1819,-0.278,-0.02,-0.21,-0.19
RUM,3/28/24,4/28/24,1,-0.0981,-0.0266,-0.0714,1.1121,0.08,-0.14,-0.22
RUM,3/28/24,5/28/24,2,-0.0732,0.0147,-0.0879,1.1121,0.08,-0.14,-0.22
RUM,3/28/24,6/28/24,3,-0.2334,0.0456,-0.279,1.1121,0.08,-0.14,-0.22
RUM,11/14/23,12/14/23,1,0.0263,0.0497,-0.0234,0.417,0.03,-0.14,-0.17
RUM,11/14/23,1/14/24,2,-0.3152,0.0643,-0.3795,0.417,0.03,-0.14,-0.17
RUM,11/14/23,2/14/24,3,0.4404,0.1132,0.3272,0.417,0.03,-0.14,-0.17
RUM,8/15/23,9/15/23,1,-0.043,0.012,-0.055,-0.9731,-0.07,-0.15,-0.08
RUM,8/15/23,10/15/23,2,-0.2896,-0.0151,-0.2746,-0.9731,-0.07,-0.15,-0.08
RUM,8/15/23,11/15/23,3,-0.3023,0.0264,-0.3288,-0.9731,-0.07,-0.15,-0.08
RUM,5/16/23,6/16/23,1,-0.0742,0.0623,-0.1365,-1.8071,-0.13,-0.14,-0.01
RUM,5/16/23,7/16/23,2,-0.179,0.086,-0.2651,-1.8071,-0.13,-0.14,-0.01
RUM,5/16/23,8/16/23,3,-0.2982,0.0627,-0.3609,-1.8071,-0.13,-0.14,-0.01
RUM,11/15/22,12/15/22,1,-0.2538,-0.0147,-0.2391,0.139,0.01,-0.01,-0.02
RUM,11/15/22,1/15/23,2,-0.1198,0.0123,-0.1322,0.139,0.01,-0.01,-0.02
RUM,11/15/22,2/15/23,3,-0.1123,0.0517,-0.1639,0.139,0.01,-0.01,-0.02
ROKU,2/14/25,3/14/25,1,-0.2925,-0.0796,-0.2129,0.7045,0.16,-0.24,-0.4
ROKU,2/14/25,4/14/25,2,-0.263,-0.0799,-0.1832,0.7045,0.16,-0.24,-0.4
ROKU,2/14/25,5/14/25,3,-0.263,-0.0799,-0.1832,0.7045,0.16,-0.24,-0.4
ROKU,10/31/24,11/30/24,1,0.0507,0.0552,-0.0045,1.1448,0.26,-0.06,-0.32
ROKU,10/31/24,12/31/24,2,0.1315,0.0298,0.1017,1.1448,0.26,-0.06,-0.32
ROKU,10/31/24,1/31/25,3,0.2597,0.0574,0.2022,1.1448,0.26,-0.06,-0.32
ROKU,8/2/24,9/2/24,1,0.3116,0.0895,0.2221,0.8366,0.19,-0.24,-0.43
ROKU,8/2/24,10/2/24,2,0.4356,0.1029,0.3328,0.8366,0.19,-0.24,-0.43
ROKU,8/2/24,11/2/24,3,0.2715,0.1071,0.1644,0.8366,0.19,-0.24,-0.43
ROKU,4/26/24,5/26/24,1,-0.0324,0.038,-0.0704,1.1448,0.26,-0.35,-0.61
ROKU,4/26/24,6/26/24,2,-0.0256,0.073,-0.0985,1.1448,0.26,-0.35,-0.61
ROKU,4/26/24,7/26/24,3,0.0065,0.0708,-0.0644,1.1448,0.26,-0.35,-0.61
ROKU,2/16/24,3/16/24,1,-0.0485,0.0295,-0.078,-0.1321,-0.03,-0.55,-0.52
ROKU,2/16/24,4/16/24,2,-0.1402,0.0168,-0.157,-0.1321,-0.03,-0.55,-0.52
ROKU,2/16/24,5/16/24,3,-0.0892,0.0676,-0.1568,-0.1321,-0.03,-0.55,-0.52
ROKU,11/2/23,12/2/23,1,0.2217,0.0562,0.1656,-0.9246,-0.21,-2.33,-2.12
ROKU,11/2/23,1/2/24,2,0.0501,0.0917,-0.0416,-0.9246,-0.21,-2.33,-2.12
ROKU,11/2/23,2/2/24,3,0.0741,0.1419,-0.0678,-0.9246,-0.21,-2.33,-2.12
ROKU,7/28/23,8/28/23,1,-0.203,-0.0328,-0.1701,2.2015,0.5,-0.76,-1.26
ROKU,7/28/23,9/28/23,2,-0.2928,-0.0606,-0.2322,2.2015,0.5,-0.76,-1.26
ROKU,7/28/23,10/28/23,3,-0.4147,-0.0997,-0.3149,2.2015,0.5,-0.76,-1.26
HIVE,2/11/25,3/11/25,1,-0.36,-0.0786,-0.2814,0.8322,0.11,0.01,-0.1
HIVE,2/11/25,4/11/25,2,-0.44,-0.0675,-0.3725,0.8322,0.11,0.01,-0.1
HIVE,2/11/25,5/11/25,3,-0.44,-0.0675,-0.3725,0.8322,0.11,0.01,-0.1
HIVE,11/13/24,12/13/24,1,-0.116,0.0183,-0.1343,0.227,0.03,-0.06,-0.09
HIVE,11/13/24,1/13/25,2,-0.3248,-0.0169,-0.308,0.227,0.03,-0.06,-0.09
HIVE,11/13/24,2/13/25,3,-0.3364,0.0311,-0.3675,0.227,0.03,-0.06,-0.09
HIVE,8/13/24,9/13/24,1,0.0961,0.0336,0.0625,0.3026,0.04,0.03,-0.01
HIVE,8/13/24,10/13/24,2,0.121,0.0692,0.0518,0.3026,0.04,0.03,-0.01
HIVE,8/13/24,11/13/24,3,0.6619,0.1016,0.5603,0.3026,0.04,0.03,-0.01
HIVE,6/25/24,7/25/24,1,0.1246,-0.013,0.1376,0.9836,0.13,-0.01,-0.14
HIVE,6/25/24,8/25/24,2,0.1033,0.0305,0.0729,0.9836,0.13,-0.01,-0.14
HIVE,6/25/24,9/25/24,3,-0.0152,0.0482,-0.0634,0.9836,0.13,-0.01,-0.14
HIVE,2/12/24,3/12/24,1,-0.1326,0.0459,-0.1785,1.5888,0.21,-0.02,-0.23
HIVE,2/12/24,4/12/24,2,-0.2127,0.0372,-0.2499,1.5888,0.21,-0.02,-0.23
HIVE,2/12/24,5/12/24,3,-0.3481,0.0574,-0.4055,1.5888,0.21,-0.02,-0.23
HIVE,11/10/23,12/10/23,1,0.4737,0.0455,0.4282,-0.7566,-0.1,-0.29,-0.19
HIVE,11/10/23,1/10/24,2,0.5474,0.087,0.4604,-0.7566,-0.1,-0.29,-0.19
HIVE,11/10/23,2/10/24,3,0.2667,0.1432,0.1235,-0.7566,-0.1,-0.29,-0.19
HIVE,8/11/23,9/11/23,1,-0.3055,0.0008,-0.3063,-0.3783,-0.05,-0.19,-0.14
HIVE,8/11/23,10/11/23,2,-0.3385,-0.0229,-0.3156,-0.3783,-0.05,-0.19,-0.14
HIVE,8/11/23,11/11/23,3,-0.3121,-0.0133,-0.2988,-0.3783,-0.05,-0.19,-0.14
HIVE,6/30/23,7/30/23,1,0.0558,0.0296,0.0262,0.9836,0.13,-0.16,-0.29
HIVE,6/30/23,8/30/23,2,-0.2211,0.0163,-0.2374,0.9836,0.13,-0.16,-0.29
HIVE,6/30/23,9/30/23,3,-0.3865,-0.0334,-0.3531,0.9836,0.13,-0.16,-0.29
HIVE,11/15/22,12/15/22,1,-0.2085,-0.0147,-0.1938,-1.5888,-0.21,-0.45,-0.24
HIVE,11/15/22,1/15/23,2,0.3319,0.0123,0.3196,-1.5888,-0.21,-0.45,-0.24
HIVE,11/15/22,2/15/23,3,0.5021,0.0517,0.4505,-1.5888,-0.21,-0.45,-0.24
NEM,2/21/25,3/21/25,1,0.0818,-0.0528,0.1346,2.2273,0.32,1.4,1.08
NEM,2/21/25,4/21/25,2,0.103,-0.0579,0.1609,2.2273,0.32,1.4,1.08
NEM,2/21/25,5/21/25,3,0.103,-0.0579,0.1609,2.2273,0.32,1.4,1.08
NEM,10/24/24,11/24/24,1,-0.1041,0.0284,-0.1325,-0.348,-0.05,0.81,0.86
NEM,10/24/24,12/24/24,2,-0.2041,0.0419,-0.246,-0.348,-0.05,0.81,0.86
NEM,10/24/24,1/24/25,3,-0.1266,0.0535,-0.1801,-0.348,-0.05,0.81,0.86
NEM,7/25/24,8/25/24,1,0.1136,0.0325,0.0811,0.696,0.1,0.72,0.62
NEM,7/25/24,9/25/24,2,0.1883,0.0502,0.1381,0.696,0.1,0.72,0.62
NEM,7/25/24,10/25/24,3,0.0412,0.0668,-0.0256,0.696,0.1,0.72,0.62
NEM,4/26/24,5/26/24,1,-0.0066,0.038,-0.0446,1.3225,0.19,0.55,0.36
NEM,4/26/24,6/26/24,2,-0.0133,0.073,-0.0862,1.3225,0.19,0.55,0.36
NEM,4/26/24,7/26/24,3,0.1124,0.0708,0.0416,1.3225,0.19,0.55,0.36
NEM,2/23/24,3/23/24,1,0.1342,0.0333,0.1009,0.2784,0.04,0.5,0.46
NEM,2/23/24,4/23/24,2,0.2665,0.0024,0.2641,0.2784,0.04,0.5,0.46
NEM,2/23/24,5/23/24,3,0.3847,0.0427,0.342,0.2784,0.04,0.5,0.46
NEM,10/27/23,11/27/23,1,-0.0134,0.0936,-0.107,-0.4872,-0.07,0.36,0.43
NEM,10/27/23,12/27/23,2,0.106,0.1512,-0.0452,-0.4872,-0.07,0.36,0.43
NEM,10/27/23,1/27/24,3,-0.1072,0.1776,-0.2848,-0.4872,-0.07,0.36,0.43
NEM,7/21/23,8/21/23,1,-0.1152,-0.0327,-0.0825,-0.7656,-0.11,0.33,0.44
NEM,7/21/23,9/21/23,2,-0.0529,-0.0469,-0.0061,-0.7656,-0.11,0.33,0.44
NEM,7/21/23,10/21/23,3,-0.0931,-0.0694,-0.0237,-0.7656,-0.11,0.33,0.44
NEM,4/28/23,5/28/23,1,-0.1332,0.0109,-0.144,0.4872,0.07,0.4,0.33
NEM,4/28/23,6/28/23,2,-0.1137,0.0542,-0.1679,0.4872,0.07,0.4,0.33
NEM,4/28/23,7/28/23,3,-0.0871,0.1037,-0.1908,0.4872,0.07,0.4,0.33
DKNG,2/14/25,3/14/25,1,-0.2645,-0.0796,-0.1849,-0.5447,-0.12,-0.28,-0.16
DKNG,2/14/25,4/14/25,2,-0.3554,-0.0799,-0.2756,-0.5447,-0.12,-0.28,-0.16
DKNG,2/14/25,5/14/25,3,-0.3554,-0.0799,-0.2756,-0.5447,-0.12,-0.28,-0.16
DKNG,11/8/24,12/8/24,1,0.0243,0.0151,0.0092,-0.817,-0.18,-0.6,-0.42
DKNG,11/8/24,1/8/25,2,-0.1125,-0.0122,-0.1003,-0.817,-0.18,-0.6,-0.42
DKNG,11/8/24,2/8/25,3,-0.0215,0.0067,-0.0283,-0.817,-0.18,-0.6,-0.42
DKNG,8/2/24,9/2/24,1,0.0849,0.0895,-0.0046,0.59,0.13,0.12,-0.01
DKNG,8/2/24,10/2/24,2,0.1846,0.1029,0.0817,0.59,0.13,0.12,-0.01
DKNG,8/2/24,11/2/24,3,0.1223,0.1071,0.0152,0.59,0.13,0.12,-0.01
DKNG,5/3/24,6/3/24,1,-0.194,0.0217,-0.2157,-0.0908,-0.02,-0.3,-0.28
DKNG,5/3/24,7/3/24,2,-0.1504,0.071,-0.2214,-0.0908,-0.02,-0.3,-0.28
DKNG,5/3/24,8/3/24,3,-0.2734,0.0349,-0.3084,-0.0908,-0.02,-0.3,-0.28
DKNG,2/16/24,3/16/24,1,0.0111,0.0295,-0.0184,-0.817,-0.18,-0.1,0.08
DKNG,2/16/24,4/16/24,2,0.0876,0.0168,0.0708,-0.817,-0.18,-0.1,0.08
DKNG,2/16/24,5/16/24,3,0.0883,0.0676,0.0208,-0.817,-0.18,-0.1,0.08
DKNG,11/3/23,12/3/23,1,0.1111,0.0537,0.0574,1.5432,0.34,-0.35,-0.69
DKNG,11/3/23,1/3/24,2,-0.0823,0.0803,-0.1627,1.5432,0.34,-0.35,-0.69
DKNG,11/3/23,2/3/24,3,0.1849,0.1392,0.0457,1.5432,0.34,-0.35,-0.69
DKNG,8/4/23,9/4/23,1,-0.0629,0.0011,-0.064,0.3631,0.08,-0.17,-0.25
DKNG,8/4/23,10/4/23,2,-0.0939,-0.0545,-0.0394,0.3631,0.08,-0.17,-0.25
DKNG,8/4/23,11/4/23,3,0.067,-0.0321,0.0992,0.3631,0.08,-0.17,-0.25
DKNG,5/5/23,6/5/23,1,0.0463,0.0348,0.0115,1.7248,0.38,-0.51,-0.89
DKNG,5/5/23,7/5/23,2,0.0786,0.0776,0.001,1.7248,0.38,-0.51,-0.89
DKNG,5/5/23,8/5/23,3,0.3127,0.0866,0.2261,1.7248,0.38,-0.51,-0.89
HUT,3/4/25,4/4/25,1,-0.1072,-0.035,-0.0722,1.6444,0.5,1.45,0.95
HUT,3/4/25,5/4/25,2,-0.1072,-0.035,-0.0722,1.6444,0.5,1.45,0.95
HUT,3/4/25,6/4/25,3,-0.1072,-0.035,-0.0722,1.6444,0.5,1.45,0.95
HUT,11/14/24,12/14/24,1,0.0819,0.0315,0.0504,0.2302,0.07,-0.21,-0.28
HUT,11/14/24,1/14/25,2,-0.0554,-0.0027,-0.0527,0.2302,0.07,-0.21,-0.28
HUT,11/14/24,2/14/25,3,-0.1896,0.0444,-0.234,0.2302,0.07,-0.21,-0.28
